tx_time,time,nsec,lora_length,,type,srcAddress,destaddr,length,seq,tx_checksum,,srcHop,destHop
2020/01/23 06:18:17,06:18:17,000756386,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,76,59994,,0,3
2020/01/23 06:18:23,06:18:23,000596290,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,77,59993,,0,3
2020/01/23 06:18:29,06:18:29,000681840,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,78,59992,,0,3
2020/01/23 06:18:35,06:18:35,000855068,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,79,59991,,0,3
2020/01/23 06:18:41,06:18:41,000637589,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,80,59990,,0,3
2020/01/23 06:18:47,06:18:47,000895546,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,81,59989,,0,3
2020/01/23 06:18:53,06:18:53,000596652,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,82,59988,,0,3
2020/01/23 06:18:59,06:18:59,000787463,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,83,59987,,0,3
2020/01/23 06:19:05,06:19:05,000648869,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,84,59986,,0,3
2020/01/23 06:19:11,06:19:11,000947065,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,85,59985,,0,3
2020/01/23 06:19:17,06:19:17,000743251,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,86,59984,,0,3
2020/01/23 06:19:23,06:19:23,000612841,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,87,59983,,0,3
2020/01/23 06:19:29,06:19:29,000683232,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,88,60238,,0,2
2020/01/23 06:19:35,06:19:35,000921819,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,89,60237,,0,2
2020/01/23 06:19:41,06:19:41,000565374,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,90,60236,,0,2
2020/01/23 06:19:47,06:19:47,000697436,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,91,60235,,0,2
2020/01/23 06:19:53,06:19:53,000551393,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,92,60234,,0,2
2020/01/23 06:19:59,06:19:59,000839116,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,93,60233,,0,2
2020/01/23 06:20:05,06:20:05,000655297,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,94,60232,,0,2
