time,time,nsec,srcAddress,hop,seq
2020/02/01 20:24:21,20:24:21,000692340,b8:27:eb:02:75:77,1,32,b8:27:eb:60:f7:bf,2,30,
2020/02/01 20:24:51,20:24:51,000632029,b8:27:eb:02:75:77,1,33,b8:27:eb:60:f7:bf,2,30,
2020/02/01 20:26:21,20:26:21,000616527,b8:27:eb:02:75:77,1,36,b8:27:eb:60:f7:bf,2,35,
2020/02/01 20:26:51,20:26:51,000609702,b8:27:eb:02:75:77,1,37,b8:27:eb:60:f7:bf,2,36,
2020/02/01 20:27:21,20:27:21,000605469,b8:27:eb:02:75:77,1,38,b8:27:eb:60:f7:bf,2,37,
2020/02/01 20:29:21,20:29:21,000610670,b8:27:eb:02:75:77,1,42,b8:27:eb:60:f7:bf,2,41,
2020/02/01 20:29:52,20:29:52,000703835,b8:27:eb:02:75:77,1,43,b8:27:eb:60:f7:bf,2,42,
2020/02/01 20:30:21,20:30:21,000624163,b8:27:eb:02:75:77,1,44,b8:27:eb:60:f7:bf,2,43,
2020/02/01 20:30:51,20:30:51,000735269,b8:27:eb:02:75:77,1,45,b8:27:eb:60:f7:bf,2,44,
2020/02/01 20:31:23,20:31:23,000612109,b8:27:eb:02:75:77,1,46,b8:27:eb:60:f7:bf,2,45,
2020/02/01 20:31:52,20:31:52,000610467,b8:27:eb:02:75:77,1,47,b8:27:eb:60:f7:bf,2,46,
2020/02/01 20:32:23,20:32:23,000629285,b8:27:eb:02:75:77,1,48,b8:27:eb:60:f7:bf,2,47,
2020/02/01 20:32:52,20:32:52,000807071,b8:27:eb:02:75:77,1,49,b8:27:eb:60:f7:bf,2,48,
2020/02/01 20:33:21,20:33:21,000622994,b8:27:eb:02:75:77,1,50,b8:27:eb:60:f7:bf,2,49,
2020/02/01 20:33:51,20:33:51,000772357,b8:27:eb:02:75:77,1,51,b8:27:eb:60:f7:bf,2,50,
2020/02/01 20:34:51,20:34:51,000650133,b8:27:eb:02:75:77,1,53,b8:27:eb:60:f7:bf,2,52,
2020/02/01 20:36:19,20:36:19,000831914,b8:27:eb:02:75:77,1,56,b8:27:eb:60:f7:bf,2,55,
2020/02/01 20:36:49,20:36:49,000606483,b8:27:eb:02:75:77,1,57,b8:27:eb:60:f7:bf,2,56,
2020/02/01 20:37:18,20:37:18,000797353,b8:27:eb:02:75:77,1,58,b8:27:eb:60:f7:bf,2,57,
2020/02/01 20:37:49,20:37:49,000795829,b8:27:eb:02:75:77,1,59,b8:27:eb:60:f7:bf,2,58,
2020/02/01 20:38:19,20:38:19,000758464,b8:27:eb:02:75:77,1,60,b8:27:eb:60:f7:bf,2,59,
2020/02/01 20:38:48,20:38:48,000752482,b8:27:eb:02:75:77,1,61,b8:27:eb:60:f7:bf,2,60,
2020/02/01 20:39:18,20:39:18,000613795,b8:27:eb:02:75:77,1,62,b8:27:eb:60:f7:bf,2,61,
2020/02/01 20:39:48,20:39:48,000775081,b8:27:eb:02:75:77,1,63,b8:27:eb:60:f7:bf,2,62,
2020/02/01 20:40:17,20:40:17,000708383,b8:27:eb:02:75:77,1,64,b8:27:eb:60:f7:bf,2,63,
2020/02/01 20:40:46,20:40:46,000795739,b8:27:eb:02:75:77,1,65,b8:27:eb:60:f7:bf,2,64,
2020/02/01 20:41:16,20:41:16,000617671,b8:27:eb:02:75:77,1,66,b8:27:eb:60:f7:bf,2,65,
2020/02/01 20:41:47,20:41:47,000846412,b8:27:eb:02:75:77,1,67,b8:27:eb:60:f7:bf,2,66,
2020/02/01 20:42:16,20:42:16,000616274,b8:27:eb:02:75:77,1,68,b8:27:eb:60:f7:bf,2,67,
2020/02/01 20:42:47,20:42:47,000913072,b8:27:eb:02:75:77,1,69,b8:27:eb:60:f7:bf,2,67,
2020/02/01 20:43:17,20:43:17,000617776,b8:27:eb:02:75:77,1,70,b8:27:eb:60:f7:bf,2,69,
2020/02/01 20:43:47,20:43:47,000783588,b8:27:eb:02:75:77,1,71,b8:27:eb:60:f7:bf,2,70,
2020/02/01 20:44:18,20:44:18,000714904,b8:27:eb:02:75:77,1,72,b8:27:eb:60:f7:bf,2,71,
2020/02/01 20:44:48,20:44:48,000902835,b8:27:eb:02:75:77,1,73,b8:27:eb:60:f7:bf,2,72,
2020/02/01 20:45:18,20:45:18,000712655,b8:27:eb:02:75:77,1,74,b8:27:eb:60:f7:bf,2,73,
2020/02/01 20:45:49,20:45:49,001248330,b8:27:eb:02:75:77,1,75,b8:27:eb:60:f7:bf,2,74,
2020/02/01 20:46:19,20:46:19,000678411,b8:27:eb:02:75:77,1,76,b8:27:eb:60:f7:bf,2,75,
2020/02/01 20:46:49,20:46:49,001660084,b8:27:eb:02:75:77,1,77,b8:27:eb:60:f7:bf,2,76,
2020/02/01 20:47:18,20:47:18,000601114,b8:27:eb:02:75:77,1,78,b8:27:eb:60:f7:bf,2,77,
2020/02/01 20:47:48,20:47:48,000830190,b8:27:eb:02:75:77,1,79,b8:27:eb:60:f7:bf,2,78,
2020/02/01 20:48:18,20:48:18,000694966,b8:27:eb:02:75:77,1,80,b8:27:eb:60:f7:bf,2,79,
2020/02/01 20:49:51,20:49:51,000713173,b8:27:eb:02:75:77,1,83,b8:27:eb:60:f7:bf,2,82,
2020/02/01 20:51:21,20:51:21,000622823,b8:27:eb:02:75:77,1,86,b8:27:eb:60:f7:bf,2,85,
2020/02/01 20:51:51,20:51:51,000704724,b8:27:eb:02:75:77,1,87,b8:27:eb:60:f7:bf,2,86,
2020/02/01 20:52:21,20:52:21,000744542,b8:27:eb:02:75:77,1,88,b8:27:eb:60:f7:bf,2,87,
2020/02/01 20:53:21,20:53:21,000624436,b8:27:eb:02:75:77,1,90,b8:27:eb:60:f7:bf,2,88,
2020/02/01 20:53:51,20:53:51,000694510,b8:27:eb:02:75:77,1,91,b8:27:eb:60:f7:bf,2,90,
2020/02/01 20:54:21,20:54:21,000687233,b8:27:eb:02:75:77,1,92,b8:27:eb:60:f7:bf,2,91,
2020/02/01 20:54:51,20:54:51,000630908,b8:27:eb:02:75:77,1,93,b8:27:eb:60:f7:bf,2,92,
2020/02/01 20:56:21,20:56:21,000653254,b8:27:eb:02:75:77,1,96,b8:27:eb:60:f7:bf,2,95,
2020/02/01 20:56:51,20:56:51,000607852,b8:27:eb:02:75:77,1,97,b8:27:eb:60:f7:bf,2,96,
2020/02/01 20:57:49,20:57:49,000877677,b8:27:eb:02:75:77,1,99,b8:27:eb:60:f7:bf,2,98,
2020/02/01 20:58:21,20:58:21,000619771,b8:27:eb:02:75:77,1,100,b8:27:eb:60:f7:bf,2,99,
2020/02/01 20:58:51,20:58:51,000614347,b8:27:eb:02:75:77,1,101,b8:27:eb:60:f7:bf,2,100,
