time,time,nsec,srcAddress,hop,seq
2020/02/05 02:25:32,02:25:32,000556876,b8:27:eb:02:75:77,1,51,b8:27:eb:60:f7:bf,2,49,
2020/02/05 02:26:03,02:26:03,000553053,b8:27:eb:02:75:77,1,52,b8:27:eb:60:f7:bf,2,49,
2020/02/05 02:26:33,02:26:33,000552049,b8:27:eb:02:75:77,1,53,b8:27:eb:60:f7:bf,2,52,
2020/02/05 02:27:03,02:27:03,000554038,b8:27:eb:02:75:77,1,54,b8:27:eb:60:f7:bf,2,53,
2020/02/05 02:27:33,02:27:33,000552735,b8:27:eb:02:75:77,1,55,b8:27:eb:60:f7:bf,2,54,
2020/02/05 02:28:03,02:28:03,000556547,b8:27:eb:02:75:77,1,56,b8:27:eb:60:f7:bf,2,55,
2020/02/05 02:28:33,02:28:33,000559192,b8:27:eb:02:75:77,1,57,b8:27:eb:60:f7:bf,2,56,
2020/02/05 02:29:04,02:29:04,006414109,b8:27:eb:02:75:77,1,58,b8:27:eb:60:f7:bf,2,57,
2020/02/05 02:29:34,02:29:34,000554829,b8:27:eb:02:75:77,1,59,b8:27:eb:60:f7:bf,2,58,
2020/02/05 02:30:05,02:30:05,000617196,b8:27:eb:02:75:77,1,60,b8:27:eb:60:f7:bf,2,58,
2020/02/05 02:30:36,02:30:36,000710115,b8:27:eb:02:75:77,1,61,b8:27:eb:60:f7:bf,2,60,
2020/02/05 02:31:06,02:31:06,000628356,b8:27:eb:02:75:77,1,62,b8:27:eb:60:f7:bf,2,61,
2020/02/05 02:31:36,02:31:36,000548303,b8:27:eb:02:75:77,1,63,b8:27:eb:60:f7:bf,2,62,
2020/02/05 02:32:06,02:32:06,000554571,b8:27:eb:02:75:77,1,64,b8:27:eb:60:f7:bf,2,63,
2020/02/05 02:32:35,02:32:35,000744276,b8:27:eb:02:75:77,1,65,b8:27:eb:60:f7:bf,2,64,
2020/02/05 02:33:05,02:33:05,000557039,b8:27:eb:02:75:77,1,66,b8:27:eb:60:f7:bf,2,65,
2020/02/05 02:33:35,02:33:35,000558412,b8:27:eb:02:75:77,1,67,b8:27:eb:60:f7:bf,2,65,
2020/02/05 02:34:05,02:34:05,000554163,b8:27:eb:02:75:77,1,68,b8:27:eb:60:f7:bf,2,67,
2020/02/05 02:34:36,02:34:36,000557297,b8:27:eb:02:75:77,1,69,b8:27:eb:60:f7:bf,2,68,
2020/02/05 02:35:06,02:35:06,000559518,b8:27:eb:02:75:77,1,70,b8:27:eb:60:f7:bf,2,69,
2020/02/05 02:35:36,02:35:36,000550605,b8:27:eb:02:75:77,1,71,b8:27:eb:60:f7:bf,2,70,
2020/02/05 02:36:36,02:36:36,000559328,b8:27:eb:02:75:77,1,73,b8:27:eb:60:f7:bf,2,72,
2020/02/05 02:37:36,02:37:36,000571394,b8:27:eb:02:75:77,1,75,b8:27:eb:60:f7:bf,2,74,
2020/02/05 02:38:06,02:38:06,000546377,b8:27:eb:02:75:77,1,76,b8:27:eb:60:f7:bf,2,75,
2020/02/05 02:39:06,02:39:06,000602266,b8:27:eb:02:75:77,1,78,b8:27:eb:60:f7:bf,2,75,
2020/02/05 02:39:38,02:39:38,000559047,b8:27:eb:02:75:77,1,79,b8:27:eb:60:f7:bf,2,75,
2020/02/05 02:40:09,02:40:09,000723320,b8:27:eb:02:75:77,1,80,b8:27:eb:60:f7:bf,2,79,
2020/02/05 02:40:38,02:40:38,000614955,b8:27:eb:02:75:77,1,81,b8:27:eb:60:f7:bf,2,79,
2020/02/05 02:41:08,02:41:08,000555819,b8:27:eb:02:75:77,1,82,b8:27:eb:60:f7:bf,2,81,
2020/02/05 02:41:38,02:41:38,000557883,b8:27:eb:02:75:77,1,83,b8:27:eb:60:f7:bf,2,81,
2020/02/05 02:42:08,02:42:08,000669268,b8:27:eb:02:75:77,1,84,b8:27:eb:60:f7:bf,2,83,
2020/02/05 02:42:39,02:42:39,000574551,b8:27:eb:02:75:77,1,85,b8:27:eb:60:f7:bf,2,84,
2020/02/05 02:43:09,02:43:09,000831902,b8:27:eb:02:75:77,1,86,b8:27:eb:60:f7:bf,2,85,
2020/02/05 02:43:39,02:43:39,000611944,b8:27:eb:02:75:77,1,87,b8:27:eb:60:f7:bf,2,86,
2020/02/05 02:44:08,02:44:08,000556076,b8:27:eb:02:75:77,1,88,b8:27:eb:60:f7:bf,2,87,
2020/02/05 02:44:38,02:44:38,000687315,b8:27:eb:02:75:77,1,89,b8:27:eb:60:f7:bf,2,88,
2020/02/05 02:45:08,02:45:08,000648886,b8:27:eb:02:75:77,1,90,b8:27:eb:60:f7:bf,2,89,
2020/02/05 02:45:38,02:45:38,000594326,b8:27:eb:02:75:77,1,91,b8:27:eb:60:f7:bf,2,90,
2020/02/05 02:46:08,02:46:08,000551184,b8:27:eb:02:75:77,1,92,b8:27:eb:60:f7:bf,2,91,
2020/02/05 02:46:39,02:46:39,000561748,b8:27:eb:02:75:77,1,93,b8:27:eb:60:f7:bf,2,92,
2020/02/05 02:47:08,02:47:08,000606639,b8:27:eb:02:75:77,1,94,b8:27:eb:60:f7:bf,2,93,
2020/02/05 02:47:38,02:47:38,000575021,b8:27:eb:02:75:77,1,95,b8:27:eb:60:f7:bf,2,94,
2020/02/05 02:48:09,02:48:09,000605119,b8:27:eb:02:75:77,1,96,b8:27:eb:60:f7:bf,2,95,
2020/02/05 02:48:39,02:48:39,000549588,b8:27:eb:02:75:77,1,97,b8:27:eb:60:f7:bf,2,96,
2020/02/05 02:49:09,02:49:09,000558008,b8:27:eb:02:75:77,1,98,b8:27:eb:60:f7:bf,2,97,
2020/02/05 02:49:39,02:49:39,000551991,b8:27:eb:02:75:77,1,99,b8:27:eb:60:f7:bf,2,97,
2020/02/05 02:50:08,02:50:08,000555284,b8:27:eb:02:75:77,1,100,b8:27:eb:60:f7:bf,2,99,
2020/02/05 02:50:39,02:50:39,000555021,b8:27:eb:02:75:77,1,101,b8:27:eb:60:f7:bf,2,100,
