tx_time,time,nsec,lora_length,,type,srcAddress,destaddr,length,seq,tx_checksum,,srcHop,destHop
2020/01/16 22:05:52,22:05:52,000601475,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,127,47092,,0,2
2020/01/16 22:05:57,22:05:57,000559125,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,128,47091,,0,2
2020/01/16 22:06:02,22:06:02,000795300,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,129,47090,,0,2
2020/01/16 22:06:07,22:06:07,000555784,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,130,47089,,0,2
2020/01/16 22:06:13,22:06:13,000690508,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,131,47088,,0,2
2020/01/16 22:06:18,22:06:18,000603576,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,132,47087,,0,2
2020/01/16 22:06:23,22:06:23,001479432,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,133,46830,,0,3
2020/01/16 22:06:28,22:06:28,000547205,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,134,47085,,0,2
2020/01/16 22:06:34,22:06:34,000552458,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,135,47084,,0,2
2020/01/16 22:06:40,22:06:40,000603715,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,136,47083,,0,2
2020/01/16 22:06:45,22:06:45,000622804,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,137,46826,,0,3
2020/01/16 22:06:50,22:06:50,000669629,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,138,46825,,0,3
2020/01/16 22:06:56,22:06:56,000661820,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,139,47080,,0,2
2020/01/16 22:07:01,22:07:01,000620330,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,140,47079,,0,2
2020/01/16 22:07:06,22:07:06,000611313,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,141,46822,,0,3
2020/01/16 22:07:12,22:07:12,000729793,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,142,46821,,0,3
2020/01/16 22:07:18,22:07:18,000678747,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,143,46820,,0,3
2020/01/16 22:07:23,22:07:23,000788739,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,144,47075,,0,2
2020/01/16 22:07:28,22:07:28,000622766,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,145,47074,,0,2
2020/01/16 22:07:33,22:07:33,000664053,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,146,47073,,0,2
2020/01/16 22:07:38,22:07:38,000572185,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,147,47072,,0,2
2020/01/16 22:07:43,22:07:43,000686481,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,148,47071,,0,2
2020/01/16 22:07:49,22:07:49,000856294,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,149,46814,,0,3
2020/01/16 22:07:54,22:07:54,000566896,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,150,46813,,0,3
2020/01/16 22:08:00,22:08:00,000629552,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,151,46812,,0,3
2020/01/16 22:08:05,22:08:05,000603275,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,152,46811,,0,3
2020/01/16 22:08:11,22:08:11,000603198,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,153,46810,,0,3
2020/01/16 22:08:17,22:08:17,000647436,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,154,47065,,0,2
2020/01/16 22:08:22,22:08:22,000606963,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,155,47064,,0,2
2020/01/16 22:08:28,22:08:28,000614191,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,156,47063,,0,2
2020/01/16 22:08:33,22:08:33,000589748,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,157,47062,,0,2
